21.048622,-0.59990,0.49868,-0.11154,2.40613,2.44807
21.063874,-0.59262,0.49392,-0.10773,2.40613,2.44678
21.079142,-0.59451,0.49455,-0.10738,2.40613,2.44772
21.094388,-0.60018,0.49644,-0.10703,2.40613,2.45051
21.109703,-0.59934,0.49938,-0.10892,2.40613,2.44692
21.125037,-0.59906,0.50036,-0.10885,2.40613,2.44573
21.140234,-0.59458,0.49756,-0.10675,2.40613,2.44480
21.155490,-0.59563,0.49756,-0.10262,2.40613,2.44566
21.170769,-0.59878,0.49756,-0.09849,2.40613,2.44826
21.186070,-0.60151,0.49441,-0.10427,2.40613,2.45361
21.204818,-0.60208,0.49347,-0.10353,2.40613,2.45501
21.220021,-0.60074,0.49392,-0.09289,2.40613,2.45347
21.235203,-0.59682,0.49448,-0.11211,2.40613,2.44970
21.250489,-0.59290,0.49504,-0.11851,2.40613,2.44590
21.265691,-0.59899,0.49868,-0.10815,2.40613,2.44733
21.281023,-0.59969,0.49819,-0.10906,2.40613,2.44838
21.296177,-0.59570,0.49672,-0.11179,2.40613,2.44655
21.311527,-0.59808,0.49616,-0.09688,2.40613,2.44907
21.326822,-0.60046,0.49560,-0.09989,2.40613,2.45157
21.342063,-0.59962,0.48860,-0.10815,2.40613,2.45786
21.360954,-0.59878,0.48905,-0.10832,2.40613,2.45673
21.376140,-0.59654,0.48972,-0.10857,2.40613,2.45422
21.391369,-0.59675,0.50022,-0.10815,2.40613,2.44397
21.406505,-0.59682,0.50372,-0.10875,2.40613,2.44059
21.421812,-0.59738,0.49952,-0.11095,2.40613,2.44517
21.436997,-0.59626,0.50064,-0.11060,2.40613,2.44315
21.452235,-0.59290,0.50400,-0.11025,2.40613,2.43706
21.467597,-0.59500,0.49371,-0.11560,2.40613,2.44896
21.482973,-0.59710,0.49028,-0.11739,2.40613,2.45412
21.498292,-0.60466,0.50344,-0.10829,2.40613,2.44729
21.517007,-0.60220,0.50042,-0.11089,2.40613,2.44824
21.532203,-0.59850,0.49588,-0.11263,2.40613,2.44969
21.547523,-0.59871,0.49308,-0.11011,2.40613,2.45264
21.562703,-0.59871,0.49378,-0.10962,2.40613,2.45195
21.578102,-0.59850,0.49588,-0.10815,2.40613,2.44969
21.593343,-0.59514,0.49378,-0.10752,2.40613,2.44901
21.608576,-0.59178,0.49168,-0.10689,2.40613,2.44832
21.623749,-0.59430,0.49728,-0.10885,2.40613,2.44484
21.639287,-0.59472,0.49714,-0.10574,2.40613,2.44533
21.654593,-0.59346,0.49672,-0.09639,2.40613,2.44470
21.673273,-0.59312,0.49470,-0.11078,2.40613,2.44642
21.688563,-0.59290,0.49336,-0.10713,2.40613,2.44757
21.703789,-0.59430,0.49980,-0.10325,2.40613,2.44235
21.719004,-0.59619,0.49791,-0.10717,2.40613,2.44578
21.734378,-0.60186,0.49224,-0.11109,2.40613,2.45605
21.749682,-0.59514,0.49749,-0.10972,2.40613,2.44533
21.764961,-0.59290,0.49924,-0.10927,2.40613,2.44174
21.780220,-0.59906,0.50288,-0.11361,2.40613,2.44326
21.795474,-0.59913,0.50162,-0.11508,2.40613,2.44455
21.810810,-0.59934,0.49784,-0.11655,2.40613,2.44844
21.826222,-0.59241,0.49805,-0.10689,2.40613,2.44251
21.844965,-0.59156,0.49739,-0.10373,2.40613,2.44245
21.860192,-0.59738,0.49448,-0.10395,2.40613,2.45016
21.875444,-0.59612,0.49238,-0.10007,2.40613,2.45121
21.890743,-0.59486,0.49028,-0.09877,2.40613,2.45227
21.905927,-0.60032,0.49168,-0.11235,2.40613,2.45536
21.921237,-0.60109,0.49224,-0.11081,2.40613,2.45543
21.936543,-0.59794,0.49392,-0.10619,2.40613,2.45118
21.951711,-0.59472,0.49266,-0.09457,2.40613,2.44978
21.967002,-0.59150,0.49140,-0.10087,2.40613,2.44837
21.982398,-0.59507,0.48860,-0.09527,2.40613,2.45413
22.001122,-0.59704,0.49084,-0.09729,2.40613,2.45351
22.016451,-0.60018,0.49420,-0.10031,2.40613,2.45273
22.032016,-0.60081,0.48706,-0.10241,2.40613,2.46038
22.047494,-0.60102,0.48468,-0.10272,2.40613,2.46294
22.062789,-0.59766,0.48664,-0.10157,2.40613,2.45823
22.078096,-0.59850,0.48706,-0.10241,2.40613,2.45849
22.093303,-0.60102,0.48748,-0.10325,2.40613,2.46013
22.108569,-0.59997,0.48811,-0.10724,2.40613,2.45864
22.123893,-0.59962,0.48832,-0.11060,2.40613,2.45814
22.139188,-0.59402,0.49084,-0.11669,2.40613,2.45102
22.154449,-0.59647,0.49245,-0.10850,2.40613,2.45143
22.173085,-0.60382,0.49728,-0.10031,2.40613,2.45265
22.188296,-0.59794,0.49588,-0.11193,2.40613,2.44923
22.203454,-0.59822,0.49455,-0.10972,2.40613,2.45078
22.218649,-0.59906,0.49056,-0.10311,2.40613,2.45544
22.233895,-0.59612,0.49560,-0.10742,2.40613,2.44801
22.249181,-0.59318,0.50064,-0.10885,2.40613,2.44060
22.264528,-0.59759,0.49700,-0.10815,2.40613,2.44783
22.279800,-0.59885,0.49749,-0.10815,2.40613,2.44839
22.295045,-0.59822,0.49896,-0.10815,2.40613,2.44642
22.310359,-0.59444,0.49462,-0.10619,2.40613,2.44760
22.329146,-0.59066,0.49028,-0.10420,2.40613,2.44879
22.344467,-0.59654,0.49056,-0.10409,2.40613,2.45338
22.359695,-0.59626,0.49560,-0.10661,2.40613,2.44813
22.374905,-0.59542,0.50064,-0.10913,2.40613,2.44245
22.390041,-0.59479,0.49287,-0.10504,2.40613,2.44963
22.405388,-0.59458,0.49028,-0.10525,2.40613,2.45204
22.420753,-0.59346,0.49980,-0.10997,2.40613,2.44166
22.436067,-0.59409,0.49959,-0.10703,2.40613,2.44239
22.451263,-0.59598,0.49896,-0.10409,2.40613,2.44457
22.466526,-0.60123,0.49413,-0.09790,2.40613,2.45366
22.482020,-0.60298,0.49252,-0.09916,2.40613,2.45669
22.500952,-0.60494,0.49644,-0.10913,2.40613,2.45439
22.516182,-0.60018,0.49882,-0.11113,2.40613,2.44816
22.531473,-0.59542,0.50120,-0.11179,2.40613,2.44190
22.546713,-0.59850,0.50540,-0.10045,2.40613,2.44033
22.561988,-0.59864,0.50316,-0.10241,2.40613,2.44264
22.577216,-0.59906,0.49644,-0.10829,2.40613,2.44960
22.592505,-0.59626,0.49630,-0.10881,2.40613,2.44743
22.607869,-0.59346,0.49616,-0.10899,2.40613,2.44526
22.623139,-0.58989,0.49980,-0.10381,2.40613,2.43868
22.638397,-0.59094,0.49875,-0.10356,2.40613,2.44060
22.657153,-0.59766,0.49560,-0.10283,2.40613,2.44928
22.672484,-0.59808,0.49665,-0.11305,2.40613,2.44858
22.687753,-0.59822,0.49700,-0.10462,2.40613,2.44835
22.703021,-0.59878,0.49868,-0.10493,2.40613,2.44715
22.718277,-0.59710,0.49742,-0.10703,2.40613,2.44702
22.733609,-0.59206,0.49616,-0.10913,2.40613,2.44409
22.748888,-0.59605,0.49931,-0.11155,2.40613,2.44428
22.764489,-0.59738,0.50036,-0.11099,2.40613,2.44435
22.779712,-0.59570,0.49392,-0.10689,2.40613,2.44933
22.794885,-0.59612,0.49413,-0.10584,2.40613,2.44947
22.810171,-0.59738,0.49476,-0.10479,2.40613,2.44988
22.828895,-0.59917,0.49566,-0.10793,2.40613,2.45046
22.844207,-0.59969,0.49630,-0.10706,2.40613,2.45025
22.859480,-0.59990,0.49756,-0.10213,2.40613,2.44918
22.874723,-0.59766,0.49462,-0.10875,2.40613,2.45025
22.890155,-0.59542,0.49168,-0.11095,2.40613,2.45133
22.905404,-0.59682,0.49560,-0.10283,2.40613,2.44859
22.920737,-0.59633,0.49532,-0.10395,2.40613,2.44846
22.936085,-0.59486,0.49448,-0.10731,2.40613,2.44808
22.951401,-0.59850,0.49504,-0.10678,2.40613,2.45052
22.966603,-0.60214,0.49560,-0.10661,2.40613,2.45295
22.981981,-0.59689,0.48972,-0.10731,2.40613,2.45450
23.000834,-0.59492,0.49274,-0.11201,2.40613,2.44986
23.016023,-0.59458,0.49728,-0.11907,2.40613,2.44507
23.031268,-0.59458,0.49224,-0.11809,2.40613,2.45008
23.046448,-0.59458,0.49308,-0.11543,2.40613,2.44924
23.061804,-0.59486,0.50064,-0.10745,2.40613,2.44199
23.077055,-0.59591,0.49826,-0.10871,2.40613,2.44520
23.092449,-0.59906,0.49588,-0.10997,2.40613,2.45015
23.107731,-0.59990,0.49672,-0.11039,2.40613,2.45001
23.123060,-0.60018,0.49700,-0.11137,2.40613,2.44996
23.138389,-0.60326,0.49504,-0.11389,2.40613,2.45441
23.153761,-0.60221,0.49658,-0.11263,2.40613,2.45203
23.172534,-0.59906,0.49812,-0.11137,2.40613,2.44794
23.187856,-0.59430,0.49336,-0.11487,2.40613,2.44873
23.203003,-0.59381,0.49490,-0.11158,2.40613,2.44680
23.218254,-0.59234,0.49952,-0.10171,2.40613,2.44100
23.233521,-0.59290,0.50386,-0.10749,2.40613,2.43720
23.248798,-0.59346,0.50820,-0.10941,2.40613,2.43343
23.264066,-0.58814,0.50288,-0.10171,2.40613,2.43418
23.279291,-0.58940,0.50197,-0.10297,2.40613,2.43613
23.294472,-0.59318,0.49924,-0.10675,2.40613,2.44198
23.313125,-0.59436,0.49538,-0.11022,2.40613,2.44678
23.328453,-0.59514,0.49273,-0.10997,2.40613,2.45006
23.343651,-0.59850,0.49252,-0.10661,2.40613,2.45303
23.358916,-0.59731,0.49672,-0.10500,2.40613,2.44788
23.374261,-0.59374,0.50092,-0.10339,2.40613,2.44079
23.389503,-0.59899,0.49735,-0.11084,2.40613,2.44864
23.404766,-0.60074,0.49616,-0.11109,2.40613,2.45125
23.420012,-0.59094,0.50260,-0.10437,2.40613,2.43680
23.435361,-0.59241,0.49952,-0.11116,2.40613,2.44106
23.450559,-0.59682,0.49644,-0.11795,2.40613,2.44775
23.469163,-0.59839,0.49890,-0.10765,2.40613,2.44661
23.484397,-0.59759,0.49987,-0.10658,2.40613,2.44500
23.499684,-0.59402,0.50092,-0.11109,2.40613,2.44102
23.514874,-0.59542,0.49826,-0.10899,2.40613,2.44480
23.530310,-0.59682,0.49560,-0.10829,2.40613,2.44859
23.545890,-0.59458,0.49868,-0.11095,2.40613,2.44369
23.561157,-0.59563,0.49805,-0.10990,2.40613,2.44518
23.576480,-0.59878,0.49616,-0.10675,2.40613,2.44964
23.591686,-0.59640,0.49854,-0.11389,2.40613,2.44533
23.606989,-0.59402,0.50092,-0.11627,2.40613,2.44102
23.622278,-0.59430,0.49196,-0.11403,2.40613,2.45013
23.637740,-0.59486,0.49238,-0.11112,2.40613,2.45017
23.656585,-0.59654,0.49364,-0.10241,2.40613,2.45030
23.672154,-0.59969,0.49721,-0.10423,2.40613,2.44935
23.687440,-0.60074,0.49826,-0.10154,2.40613,2.44917
23.702668,-0.60354,0.49784,-0.09345,2.40613,2.45187
23.718381,-0.60270,0.49630,-0.10787,2.40613,2.45271
23.733665,-0.60186,0.49476,-0.12229,2.40613,2.45355
23.748937,-0.59472,0.49539,-0.12187,2.40613,2.44706
23.764169,-0.59234,0.49651,-0.11973,2.40613,2.44398
23.779412,-0.59458,0.49924,-0.11333,2.40613,2.44314
23.794575,-0.59416,0.49728,-0.11242,2.40613,2.44473
23.809821,-0.59290,0.49532,-0.11151,2.40613,2.44562
23.825126,-0.59773,0.50099,-0.11977,2.40613,2.44402
23.843810,-0.59777,0.50176,-0.11171,2.40613,2.44329
23.858958,-0.59150,0.49728,-0.09961,2.40613,2.44252
23.874204,-0.59150,0.49623,-0.11189,2.40613,2.44356
23.889398,-0.59150,0.49588,-0.11599,2.40613,2.44391
23.904638,-0.58562,0.50204,-0.11739,2.40613,2.43289
23.919857,-0.58632,0.50015,-0.11568,2.40613,2.43534
23.935151,-0.58842,0.49448,-0.11053,2.40613,2.44273
23.950365,-0.59206,0.49266,-0.10297,2.40613,2.44758
23.968962,-0.59570,0.49358,-0.10252,2.40613,2.44967
23.984140,-0.59794,0.50456,-0.11081,2.40613,2.44069
23.999367,-0.59724,0.50428,-0.11081,2.40613,2.44039
24.014508,-0.59514,0.50400,-0.11081,2.40613,2.43892
24.029839,-0.59703,0.50127,-0.10535,2.40613,2.44316
24.045009,-0.59766,0.50036,-0.10507,2.40613,2.44458
24.060190,-0.59878,0.49392,-0.10969,2.40613,2.45187
24.075469,-0.59717,0.49224,-0.10325,2.40613,2.45222
24.090732,-0.59234,0.49056,-0.09681,2.40613,2.44991
24.109388,-0.58652,0.49616,-0.10118,2.40613,2.43946
24.124560,-0.58772,0.49756,-0.10514,2.40613,2.43908
24.139782,-0.59570,0.49756,-0.11375,2.40613,2.44572
24.154996,-0.59668,0.49966,-0.10273,2.40613,2.44446
24.170422,-0.59766,0.50176,-0.09905,2.40613,2.44320
24.185680,-0.60074,0.49840,-0.10381,2.40613,2.44904
24.200949,-0.59794,0.49728,-0.10559,2.40613,2.44785
24.216172,-0.58954,0.49392,-0.11095,2.40613,2.44422
24.231489,-0.59402,0.49714,-0.10675,2.40613,2.44475
24.246885,-0.59850,0.50036,-0.10535,2.40613,2.44527
24.262252,-0.57967,0.48832,-0.10185,2.40613,2.44152
24.281073,-0.59492,0.49090,-0.10353,2.40613,2.45170
24.296345,-0.59738,0.49476,-0.10605,2.40613,2.44988
24.311589,-0.59549,0.49392,-0.10423,2.40613,2.44916
24.326929,-0.59486,0.49392,-0.10304,2.40613,2.44864
24.342224,-0.59290,0.49476,-0.09947,2.40613,2.44618
24.357536,-0.59304,0.49336,-0.10360,2.40613,2.44769
24.372693,-0.59346,0.49196,-0.10773,2.40613,2.44944
24.387940,-0.59766,0.49280,-0.11770,2.40613,2.45206
24.403222,-0.59906,0.49308,-0.11938,2.40613,2.45293
24.418580,-0.59850,0.49504,-0.11445,2.40613,2.45052
24.437248,-0.59884,0.49689,-0.11546,2.40613,2.44897
24.452510,-0.59934,0.49812,-0.11613,2.40613,2.44817
24.467748,-0.59262,0.49168,-0.11459,2.40613,2.44902
24.483022,-0.59451,0.49287,-0.11406,2.40613,2.44940
24.498348,-0.60018,0.49644,-0.11249,2.40613,2.45051
24.513633,-0.59976,0.49378,-0.10545,2.40613,2.45281
24.528923,-0.59934,0.49112,-0.10311,2.40613,2.45511
24.544234,-0.59346,0.49448,-0.11417,2.40613,2.44692
24.559447,-0.59276,0.49392,-0.11400,2.40613,2.44690
24.574881,-0.59066,0.49224,-0.11347,2.40613,2.44683
24.590173,-0.59360,0.49112,-0.10769,2.40613,2.45039
24.608961,-0.59654,0.49050,-0.10711,2.40613,2.45343
24.624162,-0.59738,0.49252,-0.11249,2.40613,2.45211
24.639538,-0.59899,0.49518,-0.10773,2.40613,2.45079
24.654810,-0.60382,0.49784,-0.10297,2.40613,2.45210
24.670003,-0.59920,0.49238,-0.11568,2.40613,2.45374
24.685422,-0.59766,0.49056,-0.11921,2.40613,2.45430
24.700713,-0.59962,0.50064,-0.11711,2.40613,2.44591
24.716016,-0.59801,0.49616,-0.11151,2.40613,2.44901
24.731231,-0.59318,0.49168,-0.10591,2.40613,2.44948
24.746545,-0.59717,0.49210,-0.11578,2.40613,2.45236
24.761930,-0.59850,0.49224,-0.11641,2.40613,2.45331
24.780752,-0.59318,0.49700,-0.10843,2.40613,2.44419
24.796009,-0.59570,0.49595,-0.10507,2.40613,2.44732
24.811222,-0.59822,0.49560,-0.10395,2.40613,2.44974
24.826525,-0.59458,0.49280,-0.11347,2.40613,2.44952
24.841872,-0.59500,0.49336,-0.11512,2.40613,2.44931
24.857130,-0.59626,0.49504,-0.12005,2.40613,2.44868
24.872449,-0.59402,0.49238,-0.11679,2.40613,2.44948
24.887727,-0.59178,0.48972,-0.11571,2.40613,2.45028
24.903073,-0.59962,0.49532,-0.10857,2.40613,2.45116
24.918375,-0.59843,0.49637,-0.10889,2.40613,2.44915
24.937150,-0.59486,0.49952,-0.10983,2.40613,2.44309
24.952341,-0.59129,0.49553,-0.10773,2.40613,2.44408
24.967585,-0.59010,0.49490,-0.10829,2.40613,2.44371
24.982882,-0.59346,0.49700,-0.10997,2.40613,2.44442
24.998221,-0.59255,0.49952,-0.10864,2.40613,2.44118
25.013561,-0.58982,0.50204,-0.10731,2.40613,2.43642
25.028857,-0.59444,0.49658,-0.10353,2.40613,2.44565
25.044430,-0.59598,0.49483,-0.10601,2.40613,2.44866
25.059684,-0.59794,0.49504,-0.11347,2.40613,2.45006
25.075032,-0.59668,0.49546,-0.10808,2.40613,2.44861
25.090335,-0.59290,0.49588,-0.10269,2.40613,2.44507
25.105667,-0.59353,0.49252,-0.10045,2.40613,2.44893
25.124514,-0.59391,0.49213,-0.10398,2.40613,2.44964
25.139798,-0.59458,0.49504,-0.10927,2.40613,2.44729
25.155136,-0.59766,0.49126,-0.10748,2.40613,2.45360
25.170429,-0.60074,0.49000,-0.10689,2.40613,2.45738
25.185658,-0.59514,0.49756,-0.11277,2.40613,2.44526
25.200961,-0.59584,0.49644,-0.10132,2.40613,2.44695
25.216144,-0.59794,0.49308,-0.10283,2.40613,2.45201
25.231676,-0.59808,0.49224,-0.10556,2.40613,2.45296
25.247018,-0.59822,0.49196,-0.10647,2.40613,2.45336
25.262301,-0.59990,0.49168,-0.11123,2.40613,2.45501
25.277692,-0.60172,0.49350,-0.11008,2.40613,2.45469
25.293081,-0.60718,0.49896,-0.10661,2.40613,2.45372
25.308570,-0.60270,0.50106,-0.10766,2.40613,2.44802
25.327287,-0.59744,0.49986,-0.10907,2.40613,2.44489
25.342615,-0.59430,0.49224,-0.11333,2.40613,2.44985
25.357931,-0.59850,0.49490,-0.09828,2.40613,2.45066
25.373230,-0.60270,0.49756,-0.10115,2.40613,2.45146
25.388557,-0.59682,0.50036,-0.11039,2.40613,2.44389
25.403862,-0.59577,0.49987,-0.11067,2.40613,2.44350
25.419122,-0.59850,0.49840,-0.11151,2.40613,2.44720
25.434383,-0.59430,0.49756,-0.09492,2.40613,2.44456
25.449718,-0.59010,0.49672,-0.09625,2.40613,2.44190
25.465028,-0.59493,0.49532,-0.09527,2.40613,2.44731
25.480433,-0.59612,0.49476,-0.10073,2.40613,2.44884
25.499166,-0.59486,0.49308,-0.11711,2.40613,2.44948
25.514409,-0.59717,0.49959,-0.10745,2.40613,2.44493
25.529699,-0.59794,0.50176,-0.10528,2.40613,2.44343
25.545014,-0.60158,0.49700,-0.10843,2.40613,2.45110
25.560335,-0.60116,0.49609,-0.10990,2.40613,2.45166
25.575584,-0.59990,0.49336,-0.11137,2.40613,2.45334
25.591001,-0.59822,0.49420,-0.10854,2.40613,2.45113
25.606288,-0.59766,0.49448,-0.10402,2.40613,2.45039
25.621629,-0.59542,0.49392,-0.09331,2.40613,2.44910
25.637002,-0.59528,0.49350,-0.10101,2.40613,2.44940
25.652332,-0.59486,0.49224,-0.10871,2.40613,2.45031
25.671036,-0.59038,0.49493,-0.11330,2.40613,2.44392
25.686309,-0.58919,0.49448,-0.11183,2.40613,2.44337
25.701602,-0.58898,0.49112,-0.10395,2.40613,2.44655
25.716857,-0.59640,0.49378,-0.10500,2.40613,2.45005
25.732172,-0.60382,0.49644,-0.10535,2.40613,2.45348
25.747514,-0.59962,0.49112,-0.11613,2.40613,2.45534
25.762755,-0.59794,0.49455,-0.11477,2.40613,2.45055
25.778158,-0.59710,0.50484,-0.11067,2.40613,2.43972
25.793424,-0.59850,0.50162,-0.10059,2.40613,2.44403
25.808706,-0.59990,0.49840,-0.09723,2.40613,2.44835
25.827277,-0.59721,0.49980,-0.10171,2.40613,2.44476
25.842531,-0.59612,0.50022,-0.10108,2.40613,2.44345
25.857855,-0.59486,0.50064,-0.10045,2.40613,2.44199
25.873162,-0.59549,0.49602,-0.11189,2.40613,2.44707
25.888465,-0.59570,0.49448,-0.11203,2.40613,2.44878
25.903651,-0.59514,0.50092,-0.10101,2.40613,2.44195
25.918951,-0.59479,0.49945,-0.10850,2.40613,2.44310
25.934241,-0.59374,0.49504,-0.11599,2.40613,2.44660
25.949610,-0.59542,0.49714,-0.11494,2.40613,2.44591
25.964976,-0.59598,0.49784,-0.11361,2.40613,2.44568
25.980267,-0.59766,0.49532,-0.11067,2.40613,2.44956
25.999011,-0.59721,0.49543,-0.11252,2.40613,2.44908
26.014270,-0.59654,0.49560,-0.11375,2.40613,2.44836
26.030003,-0.59570,0.49364,-0.10969,2.40613,2.44961
26.042534,-0.59570,0.49364,-0.10834,2.40613,2.44961
26.061302,-0.59318,0.49616,-0.10563,2.40613,2.44502
26.076512,-0.58912,0.49238,-0.10332,2.40613,2.44541
26.091939,-0.58506,0.49112,-0.10255,2.40613,2.44326
26.107140,-0.59990,0.49616,-0.10423,2.40613,2.45056
26.122517,-0.59871,0.49728,-0.10626,2.40613,2.44848
26.137908,-0.59514,0.50064,-0.11235,2.40613,2.44222
26.153399,-0.59640,0.49770,-0.10899,2.40613,2.44616
26.168714,-0.59766,0.49672,-0.10787,2.40613,2.44817
26.183952,-0.59654,0.49252,-0.10535,2.40613,2.45142
26.199269,-0.59556,0.49343,-0.10686,2.40613,2.44971
26.214536,-0.59262,0.49616,-0.11137,2.40613,2.44456
26.233284,-0.59195,0.49459,-0.10286,2.40613,2.44556
26.248580,-0.59150,0.49280,-0.10315,2.40613,2.44697
26.263877,-0.59626,0.48860,-0.11039,2.40613,2.45511
26.279135,-0.59612,0.49126,-0.11074,2.40613,2.45233
26.294382,-0.59598,0.49392,-0.11109,2.40613,2.44956
26.309671,-0.59577,0.49518,-0.10479,2.40613,2.44814
26.324984,-0.59570,0.49637,-0.10651,2.40613,2.44690
26.340260,-0.59738,0.49868,-0.11165,2.40613,2.44600
26.355614,-0.59990,0.49714,-0.11172,2.40613,2.44959
26.370902,-0.60242,0.49560,-0.11179,2.40613,2.45317
26.386250,-0.59528,0.49329,-0.11879,2.40613,2.44961
26.404992,-0.59380,0.49358,-0.10977,2.40613,2.44809
26.420257,-0.59738,0.49784,-0.09625,2.40613,2.44683
26.435438,-0.59528,0.49490,-0.09866,2.40613,2.44801
26.450727,-0.59318,0.49392,-0.09947,2.40613,2.44725
26.465963,-0.58954,0.49784,-0.10969,2.40613,2.44033
26.481294,-0.59290,0.49770,-0.09849,2.40613,2.44327
26.496560,-0.60298,0.49728,-0.10073,2.40613,2.45197
26.511877,-0.59794,0.49602,-0.10966,2.40613,2.44909
26.527108,-0.59290,0.49560,-0.11263,2.40613,2.44535
26.542845,-0.59066,0.50176,-0.10563,2.40613,2.43739
26.558207,-0.59192,0.49994,-0.10882,2.40613,2.44024
26.573663,-0.59570,0.49448,-0.11837,2.40613,2.44878
26.592489,-0.59772,0.49314,-0.11266,2.40613,2.45177
26.607812,-0.59682,0.49315,-0.10987,2.40613,2.45102
26.623048,-0.59010,0.49420,-0.10577,2.40613,2.44441
26.638310,-0.59318,0.49532,-0.10864,2.40613,2.44586
26.653654,-0.59626,0.49644,-0.11151,2.40613,2.44729
26.669007,-0.59605,0.49644,-0.10829,2.40613,2.44712
26.684267,-0.59556,0.49672,-0.10903,2.40613,2.44644
26.699467,-0.59430,0.49756,-0.11123,2.40613,2.44456
26.714645,-0.59472,0.49756,-0.11263,2.40613,2.44491
26.729930,-0.59514,0.49756,-0.11403,2.40613,2.44526
26.745308,-0.59934,0.49714,-0.10115,2.40613,2.44913
26.764098,-0.60040,0.49728,-0.10244,2.40613,2.44987
26.779382,-0.59906,0.49840,-0.10437,2.40613,2.44766
26.794662,-0.59969,0.49609,-0.10542,2.40613,2.45046
26.809906,-0.59990,0.49532,-0.09681,2.40613,2.45139
26.825163,-0.59878,0.49868,-0.10101,2.40613,2.44715
26.840473,-0.59885,0.49560,-0.10311,2.40613,2.45026
26.855666,-0.59906,0.48636,-0.10521,2.40613,2.45965
26.870988,-0.59430,0.49014,-0.11319,2.40613,2.45195
26.886193,-0.58954,0.49140,-0.11585,2.40613,2.44674
26.901605,-0.59458,0.49588,-0.10801,2.40613,2.44646
26.920357,-0.59492,0.49711,-0.11019,2.40613,2.44552
26.935575,-0.59542,0.49896,-0.11165,2.40613,2.44411
26.950911,-0.60298,0.49112,-0.10815,2.40613,2.45808
26.966149,-0.60361,0.49077,-0.10969,2.40613,2.45894
26.981525,-0.59794,0.48972,-0.11431,2.40613,2.45537
26.996741,-0.59654,0.49224,-0.11690,2.40613,2.45170
27.012093,-0.59514,0.49476,-0.11949,2.40613,2.44804
27.027443,-0.59682,0.49448,-0.10535,2.40613,2.44970
27.042702,-0.59759,0.49301,-0.10714,2.40613,2.45179
27.058072,-0.59822,0.48860,-0.11249,2.40613,2.45672
27.073384,-0.59598,0.48944,-0.11004,2.40613,2.45404
27.092033,-0.59374,0.49028,-0.11036,2.40613,2.45135
27.107301,-0.59038,0.49588,-0.12145,2.40613,2.44297
27.122608,-0.59129,0.49581,-0.11410,2.40613,2.44380
27.137953,-0.59402,0.49560,-0.10675,2.40613,2.44628
27.153172,-0.59591,0.49413,-0.10864,2.40613,2.44930
27.168444,-0.59654,0.49364,-0.10927,2.40613,2.45030
27.183668,-0.59234,0.49924,-0.11445,2.40613,2.44128
27.199031,-0.59332,0.49700,-0.11018,2.40613,2.44431
27.214315,-0.59626,0.49028,-0.10591,2.40613,2.45343
27.229728,-0.59311,0.49721,-0.11169,2.40613,2.44392
27.245091,-0.59206,0.49952,-0.11361,2.40613,2.44077
27.260506,-0.58982,0.49532,-0.10563,2.40613,2.44306
27.279256,-0.58859,0.49745,-0.10975,2.40613,2.43992
27.294436,-0.58674,0.50064,-0.11249,2.40613,2.43521
27.309708,-0.60599,0.50400,-0.11613,2.40613,2.44782
27.324888,-0.60291,0.50400,-0.11389,2.40613,2.44531
27.340462,-0.61026,0.50400,-0.10717,2.40613,2.45127
27.355776,-0.59934,0.50120,-0.11221,2.40613,2.44513
27.370960,-0.58842,0.49840,-0.11389,2.40613,2.43883
27.386312,-0.59619,0.49952,-0.11725,2.40613,2.44419
27.401574,-0.59864,0.49987,-0.11637,2.40613,2.44587
27.417084,-0.59822,0.50092,-0.11375,2.40613,2.44449
27.432493,-0.59486,0.50148,-0.10598,2.40613,2.44116
27.447950,-0.59150,0.50204,-0.10339,2.40613,2.43782
27.466546,-0.59732,0.49420,-0.11515,2.40613,2.45039
27.481793,-0.59752,0.49476,-0.11536,2.40613,2.45000
27.497067,-0.59374,0.49532,-0.11557,2.40613,2.44632
27.512475,-0.59311,0.49658,-0.10759,2.40613,2.44455
27.527705,-0.59290,0.49700,-0.10665,2.40613,2.44396
27.542951,-0.59878,0.49056,-0.11179,2.40613,2.45521
27.558274,-0.59738,0.49168,-0.11319,2.40613,2.45295
27.573573,-0.59318,0.49280,-0.11459,2.40613,2.44837
27.588921,-0.59339,0.49868,-0.10818,2.40613,2.44270
27.604319,-0.59346,0.50064,-0.10962,2.40613,2.44083
27.622896,-0.59682,0.49784,-0.12033,2.40613,2.44637
27.638151,-0.59654,0.49742,-0.11960,2.40613,2.44655
27.653542,-0.59626,0.49700,-0.11935,2.40613,2.44674
27.668691,-0.59654,0.49952,-0.10605,2.40613,2.44448
27.683936,-0.59647,0.49875,-0.10598,2.40613,2.44518
27.699406,-0.59626,0.49644,-0.10577,2.40613,2.44729
27.714542,-0.59556,0.49560,-0.10630,2.40613,2.44755
27.729771,-0.59486,0.49476,-0.10647,2.40613,2.44780
27.745049,-0.59822,0.50288,-0.10507,2.40613,2.44257
27.760389,-0.59745,0.50099,-0.10497,2.40613,2.44379
27.779134,-0.59178,0.49532,-0.10465,2.40613,2.44469
27.794387,-0.60144,0.49973,-0.10171,2.40613,2.44830
27.809715,-0.60466,0.50120,-0.10199,2.40613,2.44948
27.825019,-0.59262,0.49980,-0.10283,2.40613,2.44096
27.840183,-0.59367,0.49980,-0.10157,2.40613,2.44183
27.855567,-0.59682,0.49980,-0.10031,2.40613,2.44444
